index,type,name,resident,streamed,parentStack
1018,xanim,ai_zombie_base_run_ad_v20_pain_chest_f_alt,84003,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1019,xanim,ai_zombie_base_run_au_sidestep_left_long_a,36763,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1020,xanim,ai_zombie_base_run_au_sidestep_left_long_b,40030,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1021,xanim,ai_zombie_base_run_au_sidestep_left_long_c,27659,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1022,xanim,ai_zombie_base_run_au_sidestep_left_short,23394,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1023,xanim,ai_zombie_base_run_au_sidestep_left_short_a,30814,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1024,xanim,ai_zombie_base_run_au_sidestep_left_short_b,30688,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1025,xanim,ai_zombie_base_run_au_sidestep_right_long_a,30252,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1026,xanim,ai_zombie_base_run_au_sidestep_right_long_b,27476,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1027,xanim,ai_zombie_base_run_au_sidestep_right_long_c,34392,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1028,xanim,ai_zombie_base_run_au_sidestep_right_short_a,26722,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1029,xanim,ai_zombie_base_run_au_sidestep_right_short_b,29102,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1030,xanim,ai_zombie_base_run_au_sidestep_right_short_c,29710,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1031,xanim,ai_zombie_base_run_au_sidestep_right_short_d,29747,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1032,xanim,ai_zombie_base_run_au_v1,27370,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1033,xanim,ai_zombie_base_run_au_v1_pain_chest_f,41330,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1034,xanim,ai_zombie_base_run_au_v1_pain_chest_f_alt,41353,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1035,xanim,ai_zombie_base_run_au_v2,41383,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1036,xanim,ai_zombie_base_run_au_v5,73670,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1037,xanim,ai_zombie_base_run_au_v5_pain_chest_f,73816,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1038,xanim,ai_zombie_base_run_au_v5_pain_chest_f_alt,74075,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1039,xanim,ai_zombie_base_run_au_v13,43169,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1040,xanim,ai_zombie_base_run_au_v13_pain_chest_f,43233,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1041,xanim,ai_zombie_base_run_au_v2_pain_chest_f,42353,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1042,xanim,ai_zombie_base_run_au_v2_pain_chest_f_alt,42339,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1043,xanim,ai_zombie_base_run_au_v20,116536,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1044,xanim,ai_zombie_base_run_au_v20_pain_chest_f,108607,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1045,xanim,ai_zombie_base_run_au_v20_pain_chest_f_alt,109611,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1046,xanim,ai_zombie_base_run_au_v21,81504,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1047,xanim,ai_zombie_base_run_au_v21_pain_chest_f,78997,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1048,xanim,ai_zombie_base_run_au_v21_pain_chest_f_alt,78485,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1049,xanim,ai_zombie_base_run_au_v22,51521,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1050,xanim,ai_zombie_base_run_au_v22_pain_chest_f,49325,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1051,xanim,ai_zombie_base_run_au_v22_pain_chest_f_alt,48785,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1052,xanim,ai_zombie_base_run_au_v23,81336,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1053,xanim,ai_zombie_base_run_au_v23_pain_chest_f,77126,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1054,xanim,ai_zombie_base_run_au_v23_pain_chest_f_alt,77593,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1055,xanim,ai_zombie_base_run_au_v24,71860,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1056,xanim,ai_zombie_base_run_au_v24_pain_chest_f,68932,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1057,xanim,ai_zombie_base_run_au_v24_pain_chest_f_alt,68674,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1058,xanim,ai_zombie_base_run_au_v9,63424,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1059,xanim,ai_zombie_base_run_au_v9_pain_chest_f,63382,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1060,xanim,ai_zombie_base_run_au_v9_pain_chest_f_alt,63389,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1061,xanim,ai_zombie_base_run_au_v4,42129,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1062,xanim,ai_zombie_base_run_au_v4_pain_chest_f,43733,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1063,xanim,ai_zombie_base_run_au_v4_pain_chest_f_alt,43737,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1064,xanim,ai_zombie_base_run_au_v11,43754,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1065,xanim,ai_zombie_base_run_au_v11_pain_chest_f,43837,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1066,xanim,ai_zombie_base_run_au_v11_pain_chest_f_alt,43908,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1067,xanim,ai_zombie_base_run_jump_down_36,17787,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1068,xanim,ai_zombie_base_run_jump_down_48,19388,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1069,xanim,ai_zombie_base_run_jump_down_72,43702,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1070,xanim,ai_zombie_base_run_jump_down_96,43804,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1071,xanim,ai_zombie_base_run_jump_up_36,37023,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1072,xanim,ai_zombie_base_run_jump_up_48,26133,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1073,xanim,ai_zombie_base_run_jump_up_72,78201,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1074,xanim,ai_zombie_base_run_jump_up_96,92506,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1075,xanim,rtrg_ai_zm_dlc1_zombie_run_lowg_v1,23489,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1076,xanim,rtrg_ai_zm_dlc1_zombie_run_lowg_v2,47078,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1077,xanim,rtrg_ai_zm_dlc1_zombie_run_lowg_v3,43370,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1078,xanim,rtrg_ai_zm_dlc1_zombie_run_lowg_v4,23665,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1079,xanim,ai_zombie_base_run_mantle_over_36,23127,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1080,xanim,ai_zombie_base_run_mantle_over_48,37505,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1081,xanim,ai_zombie_base_run_mantle_over_72,42137,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1082,xanim,ai_zombie_base_run_mantle_over_96,42081,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1083,xanim,ai_zombie_base_run_turn_135_l_v2,31224,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1084,xanim,ai_zombie_base_run_turn_135_r_v2,34597,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1085,xanim,ai_zombie_base_run_turn_180_l_v2,40719,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1086,xanim,ai_zombie_base_run_turn_180_r_v2,45780,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1087,xanim,ai_zombie_base_run_turn_45_l_v2,21296,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1088,xanim,ai_zombie_base_run_turn_45_r_v2,36721,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1089,xanim,ai_zombie_base_run_turn_90_l_v3,21863,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1090,xanim,ai_zombie_base_run_turn_90_r_v2,30203,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1091,xanim,ai_zombie_base_sprint_ad_sidestep_left_long_a,29357,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1092,xanim,ai_zombie_base_sprint_ad_sidestep_left_long_b,28373,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1093,xanim,ai_zombie_base_sprint_ad_sidestep_left_short_a,29011,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1094,xanim,ai_zombie_base_sprint_ad_sidestep_right_long,14617,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1095,xanim,ai_zombie_base_sprint_ad_sidestep_right_long_a,28793,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1096,xanim,ai_zombie_base_sprint_ad_sidestep_right_long_b,29505,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1097,xanim,ai_zombie_base_sprint_ad_sidestep_right_short_a,15137,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1098,xanim,ai_zombie_base_sprint_ad_v1,33441,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1099,xanim,ai_zombie_base_sprint_ad_v1_pain_chest_f,33490,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1100,xanim,ai_zombie_base_sprint_ad_v1_pain_chest_f_alt,33479,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1101,xanim,ai_zombie_base_sprint_ad_v2,31098,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1102,xanim,ai_zombie_base_sprint_ad_v2_pain_chest_f,31279,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1103,xanim,ai_zombie_base_sprint_ad_v2_pain_chest_f_alt,31254,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1104,xanim,ai_zombie_base_sprint_ad_v5,38224,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1105,xanim,ai_zombie_base_sprint_ad_v5_pain_chest_f,38310,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1106,xanim,ai_zombie_base_sprint_ad_v5_pain_chest_f_alt,38292,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1107,xanim,ai_zombie_base_sprint_ad_v21,41378,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1108,xanim,ai_zombie_base_sprint_ad_v21_pain_chest_f,39458,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1109,xanim,ai_zombie_base_sprint_ad_v21_pain_chest_f_alt,40289,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1110,xanim,ai_zombie_base_sprint_ad_v22,70198,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1111,xanim,ai_zombie_base_sprint_ad_v22_pain_chest_f,67370,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1112,xanim,ai_zombie_base_sprint_ad_v22_pain_chest_f_alt,76639,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1113,xanim,ai_zombie_base_sprint_ad_v23,76843,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1114,xanim,ai_zombie_base_sprint_ad_v23_pain_chest_f,72134,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1115,xanim,ai_zombie_base_sprint_ad_v23_pain_chest_f_alt,68353,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1116,xanim,ai_zombie_base_sprint_ad_v24,60566,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1117,xanim,ai_zombie_base_sprint_ad_v24_pain_chest_f,57518,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1118,xanim,ai_zombie_base_sprint_ad_v24_pain_chest_f_alt,57814,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1119,xanim,ai_zombie_base_fast_sprint_01,40613,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1120,xanim,ai_zombie_base_fast_sprint_01_pain_chest_f,40196,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1121,xanim,ai_zombie_base_fast_sprint_01_pain_chest_f_alt,40221,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1122,xanim,ai_zombie_base_fast_sprint_02,44225,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1123,xanim,ai_zombie_base_fast_sprint_02_pain_chest_f,44240,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1124,xanim,ai_zombie_base_fast_sprint_02_pain_chest_f_alt,44264,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1125,xanim,ai_zombie_base_sprint_au_sidestep_left_long_a,35100,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1126,xanim,ai_zombie_base_sprint_au_sidestep_left_long_b,33405,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1127,xanim,ai_zombie_base_sprint_au_sidestep_left_short_a,29527,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1128,xanim,ai_zombie_base_sprint_au_sidestep_left_short_b,28680,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1129,xanim,ai_zombie_base_sprint_au_sidestep_right_long_a,28955,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1130,xanim,ai_zombie_base_sprint_au_sidestep_right_long_b,41550,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1131,xanim,ai_zombie_base_sprint_au_sidestep_right_short_a,30656,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1132,xanim,ai_zombie_base_sprint_au_sidestep_right_short_b,45102,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1133,xanim,ai_zombie_base_sprint_au_v1,33414,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1134,xanim,ai_zombie_base_sprint_au_v1_pain_chest_f,33518,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
1135,xanim,ai_zombie_base_sprint_au_v1_pain_chest_f_alt,33558,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
